일시,강우량(mm),유입량(㎥/s),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),합계 일사량(MJ/m2),호우경보
2009-07-12,135.9,1984.59,18.8,22.5,1.0,94.8,1.87,0.0
2009-07-13,1.4,1369.7,20.2,26.6,0.6,82.9,11.77,0.0
2009-07-14,149.5,2250.41,20.4,25.3,1.7,91.8,2.88,4.0
2009-07-15,0.2,2308.13,21.6,27.4,2.2,71.4,22.02,0.0
2009-07-16,0.0,525.9,20.8,32.3,0.9,69.4,25.58,0.0
2009-07-17,9.1,270.4,22.3,26.8,0.6,85.0,8.41,0.0
2009-07-18,39.6,386.42,22.5,27.4,2.4,84.6,2.29,0.0
2009-07-19,0.9,626.95,22.6,29.8,1.2,78.6,16.13,0.0
2009-07-20,0.1,323.21,21.9,29.5,0.8,82.6,15.03,0.0
2009-07-21,0.0,207.67,21.3,30.3,1.2,74.1,24.3,0.0
2009-07-22,0.0,148.27,18.9,30.3,0.8,75.4,23.42,0.0
2009-07-23,3.8,103.31,18.8,30.1,1.1,77.8,18.6,0.0
2009-07-24,2.5,91.74,19.6,29.5,2.4,67.4,24.46,0.0
2009-07-25,20.9,163.34,18.2,25.3,1.2,73.3,15.28,0.0
2009-07-26,0.3,123.21,18.3,28.9,1.5,68.1,23.74,0.0
2009-07-27,0.0,88.59,18.5,29.0,1.2,69.6,22.11,0.0
2009-07-28,0.0,69.93,21.1,27.9,1.5,65.4,16.66,0.0
2009-07-29,0.2,59.62,19.5,30.9,1.1,70.0,26.1,0.0
2009-07-30,0.0,47.71,19.5,32.3,1.1,72.5,27.72,0.0
2009-07-31,0.0,47.89,22.2,32.0,1.3,74.6,22.63,0.0
2009-08-01,6.9,31.49,21.9,29.7,0.8,79.1,15.0,0.0
2009-08-02,0.1,45.19,21.9,31.9,1.2,70.8,23.88,0.0
2009-08-03,0.0,34.97,21.1,27.8,1.0,69.6,13.12,0.0
2009-08-04,0.0,25.0,19.8,31.1,1.2,67.0,24.51,0.0
2009-08-05,0.0,27.21,19.2,32.4,1.6,60.8,26.75,0.0
2009-08-06,0.0,15.8,20.1,29.8,1.7,71.5,18.58,0.0
2009-08-07,4.3,14.84,21.0,28.2,0.9,82.9,12.15,0.0
2009-08-08,0.4,29.67,22.4,29.1,1.2,76.0,12.68,0.0
2009-08-09,0.0,23.24,22.4,32.8,1.9,69.1,25.39,0.0
2009-08-10,0.0,15.09,19.9,30.4,2.1,69.4,24.1,0.0
2009-08-11,46.3,59.66,22.1,25.0,1.6,90.4,4.56,0.0
2009-08-12,149.6,2477.39,21.5,26.7,0.9,91.4,5.79,4.0
2009-08-13,0.1,862.56,19.6,32.4,0.8,79.0,24.01,0.0
2009-08-14,0.0,332.48,21.7,33.1,0.8,73.1,22.99,0.0
2009-08-15,0.0,187.6,19.9,33.6,0.7,76.1,21.67,0.0
2009-08-16,0.0,123.53,19.9,34.1,1.3,66.1,25.41,0.0
2009-08-17,0.2,93.98,19.0,30.7,1.3,75.3,14.48,0.0
2009-08-18,0.0,76.03,23.3,31.1,0.5,79.3,14.26,0.0
2009-08-19,0.0,55.41,22.9,31.4,0.9,76.4,14.64,0.0
2009-08-20,16.7,90.82,21.7,28.9,2.0,78.0,7.21,0.0
